, Gamma112_EPD_sys, Gamma132_EPD_sys, Gamma112_EPD1_sys, Gamma132_EPD1_sys, Gamma112_EPD_ESE_sys, Gamma132_EPD_ESE_sys, Gamma112_EPD1_ESE_sys, Gamma132_EPD1_ESE_sys, kappa112_EPD_sys, kappa132_EPD_sys, kappa112_EPD1_sys, kappa132_EPD1_sys, kappa112_EPD_ESE_sys, kappa132_EPD_ESE_sys, kappa112_EPD1_ESE_sys, kappa132_EPD1_ESE_sys
0,0.0004213286385649567,0.0007422294631893383,0.033284537010787756,0.049460918684078675,0.06412651709330158,0.010909318842507993,0.0,0.45161517992838784,0.008654068201622482,0.014594704999188347,1.5372351721217976,2.1598632380500487,1.531169479725111,0.0,0.0,0.0
1,0.017021148362918997,0.011959687456941549,0.018755744950614467,0.012439385436085661,0.0,3.945689631307843e-05,0.009675076414583244,0.018732967786625986,0.5026525397550977,0.3781141496566657,1.6206404565902335,0.9099203590974321,0.04969491021556782,0.0,0.615524732357685,1.5438749257777507
2,0.002341571089165705,0.0023016686520580393,0.0023445784618508713,0.0026728134836604455,0.0,0.000616632055443114,0.0,0.004676004250842309,0.0602555121876829,0.2376843175677915,0.24036863215989052,0.2870095127509641,0.0,0.0,0.0,0.31018100478161675
3,0.001466290395476512,0.0008367667459488038,0.001149052962735835,0.0012765351222619834,0.001069228974467895,0.0005663493112838284,0.0006178372847818974,0.000956046885783677,0.0,0.25473014755815515,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0007681636807835944,0.0005692818172435189,0.0001977686681243182,0.0012749248003117674,2.9506849487342653e-06,0.0007074817724505346,0.0006302372341494378,0.0002752268943717168,0.07413373477147003,0.07276381624564507,0.10879566167246744,0.24865757426210985,0.022776708871125328,0.06264614626881158,0.19208628323100013,0.06146607675628894
5,0.0006324463289031595,0.00019099818740501173,3.30737946983716e-05,0.0008236731958897594,0.0006143737217343773,0.00036034203410775816,0.00032358403828475023,0.0006942098949858993,0.05173589848338708,0.018714913364012663,0.02330254210089894,0.10638381502703627,0.057574028751548795,0.02779359736771583,0.03979448172766336,0.07083427137564369
6,0.00013988608387809702,0.00023353971150218584,0.00010760085794306334,0.00029775536422218044,0.0003736941489173778,0.00012099383326124524,0.0008081419196107101,0.0004307083535781492,0.015169313194708801,0.024615775610644486,0.018487522577876683,0.04020177309473841,0.04420841545877701,0.014479317823824896,0.126932515249528,0.06507121626495722
7,0.00032454930262750534,0.00029848281262624096,9.306447733516104e-05,0.0014949072489533215,0.00075817092944275,7.402017669358812e-05,0.0008048126031787796,0.0004996264126959429,0.057825262200010843,0.057607202366233394,0.03652895542123639,0.37118652964457555,0.15151388597524382,0.016099381323620297,0.18186356089374953,0.12599681582451475
8,0.0010678984863233335,0.00038622767213059267,0.002083346032741941,0.0025619871051214002,0.000515906100199707,0.0001617740784265205,0.004712364580460192,0.002596793517117152,0.6085725583465104,0.24961792600742838,1.3670583189915797,1.8370901614464472,0.38324882750083744,0.0,2.7649873338884237,1.8522768696641985
