, Gamma112_EPD_sys, Gamma132_EPD_sys, Gamma112_EPD1_sys, Gamma132_EPD1_sys, Gamma112_EPD_ESE_sys, Gamma132_EPD_ESE_sys, Gamma112_EPD1_ESE_sys, Gamma132_EPD1_ESE_sys, kappa112_EPD_sys, kappa132_EPD_sys, kappa112_EPD1_sys, kappa132_EPD1_sys, kappa112_EPD_ESE_sys, kappa132_EPD_ESE_sys, kappa112_EPD1_ESE_sys, kappa132_EPD1_ESE_sys
0,0.15969587503673238,0.05307882466918823,0.05816007946936914,0.05388038908184599,0.1330334513403208,3904.381590985272,352.9517105306778,2414.3165765188983,3.0068623289608563,1.0245264397517326,2.6561602892929392,2.544490750117216,2.5451407499782803,71637.73923134667,24882.020461093623,130081.2098358202
1,0.02044988582421774,0.01434650861302353,0.02009666089176363,0.014177774857618996,0.0015743635285409806,0.0030431310604102048,0.015188877748111172,0.02074210638495442,0.6365623515748877,0.47439024363307686,1.971911485269306,1.2171653122761648,0.13222987587909174,0.07387463991903216,1.391228946880539,1.95203727229065
2,0.003199685883220935,0.0031724480788921775,0.00341233652919936,0.0035537107649867674,0.0021440763572709654,0.0020406845134129216,0.0028640178561661267,0.005295572970017377,0.21088892594226788,0.4297418428464738,0.7151540102074168,0.6937477861240382,0.38479454221343895,0.3003337808305953,0.3587928599375505,0.5317748674201181
3,0.0018991908219554985,0.0012361883943938657,0.0013102728606020709,0.0014963025042840602,0.0015712341745212053,0.0009519182736716426,0.000944942412548687,0.0012172365538964344,2.0123853093385637,1.2368107878734256,1.9101357714265588,2.0735101546893855,3.2011905463722403,3.182730944767782,6.879575690181287,7.889315605968304
4,0.0009468834942237261,0.0006908595402581845,0.00041208278680786135,0.0013420178270953285,0.00043587915015479546,0.0007907899728807581,0.0008725830008944708,0.0004877508795682314,0.12595204898128232,0.0869979140408742,0.15562743991982905,0.283468598673351,0.03974733623779082,0.0677907232005297,0.22947636334925653,0.10178640765186515
5,0.0006930451752568156,0.0002510199106616511,0.00021229910484188736,0.0008524130870549209,0.0007081750889698819,0.00041484545866471374,0.0005012383628309988,0.0007522977048956617,0.05739949358342953,0.023429992131418508,0.038230759442932,0.11057390205483615,0.06800520575968186,0.03163644411051702,0.06275693151624102,0.07774339207482639
6,0.00019042427292408567,0.00026719309855745716,0.00024305225376740835,0.0003725294995491409,0.0004187947807893703,0.00020523436443510955,0.0008985043046438385,0.000476073472157047,0.027375417004205926,0.028195152475117214,0.04246057203470258,0.04694550516215583,0.05347846503503381,0.02297763234111238,0.14379836952111177,0.07686543706862013
7,0.00043678674256819356,0.00037261511481091536,0.0005076195250792336,0.001608274343193097,0.0007842642470699189,0.0002519333833956244,0.0012397347692693803,0.0007278911023555766,0.0908111790227393,0.07439125839648433,0.1131636780074184,0.4006979417057817,0.15850538200092623,0.058639324569659174,0.27717966648223774,0.1904213083025812
8,0.00113167757519902,0.0004660032186515275,0.002683547265838462,0.0028033970761857244,0.0007062053675643416,0.000316641570550599,0.005750878468424115,0.0033393346313677647,0.6383357747559926,0.292494689164322,1.6893691037303937,2.0540286121729174,0.6693193080579577,0.17485180765651243,3.5891866131520778,2.451761677792318
